team,position,total_cap_spend,n_players,avg_cap_per_player,cap_pct
SF,WR,36626318.0,13,2817409.076923077,13.118308739255014
TB,C,4710670.0,2,2355335.0,1.6872027220630372
TB,CB,15125362.0,9,1680595.7777777778,5.417393266475645
TB,EDGE,23795077.0,8,2974384.625,8.522592048710601
TB,IDL,45660676.0,12,3805056.3333333335,16.354110315186247
TB,K,3800000.0,1,3800000.0,1.361031518624642
TB,LB,18427802.0,9,2047533.5555555555,6.600215616045846
TB,LS,2175000.0,2,1087500.0,0.7790114613180515
TB,OG,20510598.0,6,3418433.0,7.346202722063038
TB,OT,45824409.0,7,6546344.142857143,16.412753939828082
TB,P,3886666.0,2,1943333.0,1.3920723495702005
TB,QB,44108333.0,5,8821666.6,15.79811353868195
TB,RB,13668221.0,5,2733644.2,4.895494627507163
TB,S,34607005.0,7,4943857.857142857,12.395059097421203
TB,TE,9698769.0,6,1616461.5,3.4737711318051576
TB,WR,46468077.0,10,4646807.7,16.64329405444126
TEN,C,5099695.0,3,1699898.3333333333,1.8265383237822348
TEN,CB,33434919.0,9,3714991.0,11.97525752148997
TEN,EDGE,25033708.0,10,2503370.8,8.966227793696275
TEN,IDL,48944388.0,7,6992055.428571428,17.53022492836676
TEN,K,2000000.0,1,2000000.0,0.7163323782234957
TEN,LB,17124302.0,9,1902700.2222222222,6.133345988538682
TEN,LS,1262500.0,1,1262500.0,0.4521848137535816
TEN,OG,12840026.0,6,2140004.3333333335,4.598863180515759
TEN,OT,38438232.0,7,5491176.0,13.767275071633236
TEN,P,2100000.0,1,2100000.0,0.7521489971346704
TEN,QB,19531053.0,4,4882763.25,6.99536282234957
TEN,RB,17576579.0,6,2929429.8333333335,6.295336318051575
TEN,S,20619846.0,8,2577480.75,7.385331661891118
